company_id,position_role_type,position_id,date,spend,count_started,count_submitted,count_approved,count_reviewed,count_expired,count_withdrawn,count_deactivated,count_position_closed,count_invited_to_interview,count_hired
57533,PRODUCTION,5104589145,2022-08-18 00:00:00,0.0970973292,7,4,1,1,,,,,1,
57533,PRODUCTION,5104589145,2022-08-19 00:00:00,0.0469503044,4,5,3,3,,,,,3,
57533,PRODUCTION,5104589145,2022-08-20 00:00:00,0.0380068083,3,1,,,,,,,,
57533,PRODUCTION,5104589145,2022-08-21 00:00:00,0.0351639234,2,2,2,2,,,,,2,
57533,PRODUCTION,5104589145,2022-08-22 00:00:00,0.0600910211,8,7,5,3,2,,,,3,
57533,PRODUCTION,5104589145,2022-08-23 00:00:00,0.0573091424,6,4,1,1,1,,,,1,
57533,PRODUCTION,5104589145,2022-08-24 00:00:00,0.0551739284,8,5,3,2,,,,,2,
57533,PRODUCTION,5104589145,2022-08-25 00:00:00,0.0792957454,3,2,2,3,,,,,3,
57533,PRODUCTION,5104589145,2022-08-26 00:00:00,0.0568088923,2,1,1,1,,,,,1,
57533,PRODUCTION,5104589145,2022-08-27 00:00:00,0.0430215108,3,2,2,1,1,,,,1,
57533,PRODUCTION,5104589145,2022-08-28 00:00:00,0.0440464135,1,,,1,,,,,1,
57533,PRODUCTION,5104589145,2022-08-29 00:00:00,0.0456203712,4,3,2,1,,,,,1,
57533,PRODUCTION,5104589145,2022-08-30 00:00:00,0.0582974414,4,1,,,,,,,,
57533,PRODUCTION,5104589145,2022-08-31 00:00:00,0.0738540002,3,1,,,,,,,,
57533,PRODUCTION,5104589145,2022-09-02 00:00:00,,,,,,1,,,,,
57533,PRODUCTION,5104589145,2022-09-04 00:00:00,,,,,,1,,,,,
57533,PRODUCTION,5104589145,2022-09-09 00:00:00,,,,,,1,,,,,
57533,PRODUCTION,5104589145,2022-09-15 00:00:00,,,1,1,,,,,,,
57533,PRODUCTION,5104589145,2022-09-16 00:00:00,,,,,1,,,,,1,
57533,PRODUCTION,5104589145,2022-09-19 00:00:00,,,,,,,,,,,1
57533,PRODUCTION,359946604,2022-08-01 00:00:00,0.0112739296,3,3,1,1,,,,,,
57533,PRODUCTION,359946604,2022-08-02 00:00:00,0.008772679,3,1,1,,,,,,,
57533,PRODUCTION,359946604,2022-08-03 00:00:00,0.007674569,2,1,1,2,,,,,,
57533,PRODUCTION,359946604,2022-08-04 00:00:00,0.0048438854,1,,,,,,,,,
57533,PRODUCTION,359946604,2022-08-05 00:00:00,0.0047950805,1,,,,,,,,,
57533,PRODUCTION,359946604,2022-08-08 00:00:00,0.0062104223,3,2,2,2,,,,,,
57533,PRODUCTION,359946604,2022-08-09 00:00:00,0.0119205944,4,3,3,1,,,,,,
57533,PRODUCTION,359946604,2022-08-10 00:00:00,0.008004002,3,2,1,3,,,,,,
57533,PRODUCTION,359946604,2022-08-11 00:00:00,0.0138971925,1,,,,,,,,,
57533,PRODUCTION,359946604,2022-08-12 00:00:00,0.008553057,1,,,,,,,,,
57533,PRODUCTION,359946604,2022-08-14 00:00:00,0.0017203724,5,3,3,,,,,,,
57533,PRODUCTION,359946604,2022-08-15 00:00:00,0.0102368257,5,1,1,3,,,,,,
57533,PRODUCTION,359946604,2022-08-16 00:00:00,0.0073329348,1,1,1,1,,,,,1,
57533,PRODUCTION,359946604,2022-08-17 00:00:00,0.0035383545,2,,,1,,,,,,
57533,PRODUCTION,359946604,2022-08-18 00:00:00,0.008992301,5,4,4,,,,,,,
57533,PRODUCTION,359946604,2022-08-19 00:00:00,0.0149586989,6,1,1,5,,,,,,
57533,PRODUCTION,359946604,2022-08-20 00:00:00,0.0149342964,2,2,2,,,,,,,
57533,PRODUCTION,359946604,2022-08-21 00:00:00,0.0181188155,4,3,3,,,,,,,
57533,PRODUCTION,359946604,2022-08-22 00:00:00,0.0160202052,3,3,2,7,,,,,1,
57533,PRODUCTION,359946604,2022-08-23 00:00:00,0.0140070035,3,2,,,,,,,,
57533,PRODUCTION,359946604,2022-08-24 00:00:00,0.0111153138,4,3,2,,,,,,,
57533,PRODUCTION,359946604,2022-08-25 00:00:00,0.0019521956,2,2,,,,,,,,
57533,PRODUCTION,359946604,2022-08-26 00:00:00,0.0077965812,3,2,2,,,,,,,
57533,PRODUCTION,359946604,2022-08-27 00:00:00,0.0041362144,4,2,,,,,,,,
57533,PRODUCTION,359946604,2022-08-28 00:00:00,0.0130309057,3,2,,,,,,,,
57533,PRODUCTION,359946604,2022-08-29 00:00:00,0.0091875206,4,3,2,5,,,,,1,
57533,PRODUCTION,359946604,2022-08-30 00:00:00,0.0193999439,3,4,2,,,,,,,
57533,PRODUCTION,359946604,2022-08-31 00:00:00,0.0097365756,4,4,2,,,,,,,
57533,PRODUCTION,359946604,2022-09-08 00:00:00,,,,,4,,,,,1,
57533,PRODUCTION,359946604,2022-09-09 00:00:00,,,1,,,1,,,,,
57533,PRODUCTION,775256195,2022-08-01 00:00:00,0.0444124501,2,1,1,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-02 00:00:00,0.0539660074,5,4,3,2,,,,,2,
57533,PRODUCTION,775256195,2022-08-03 00:00:00,0.1022584463,7,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-08-04 00:00:00,0.0612867409,3,2,1,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-05 00:00:00,0.0595663686,1,,,,,,,,,
57533,PRODUCTION,775256195,2022-08-06 00:00:00,0.0325406606,2,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-08-07 00:00:00,0.046925902,2,2,2,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-08 00:00:00,0.0469137008,4,4,3,7,,,,,6,
57533,PRODUCTION,775256195,2022-08-09 00:00:00,0.0615429666,2,2,1,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-10 00:00:00,0.0712063349,4,2,2,2,,,,,2,
57533,PRODUCTION,775256195,2022-08-11 00:00:00,0.0811503313,3,3,3,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-12 00:00:00,0.0463646457,3,2,2,,,,,,,
57533,PRODUCTION,775256195,2022-08-13 00:00:00,0.0428506936,1,1,1,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-15 00:00:00,0.0841884357,4,5,5,6,,,,,5,
57533,PRODUCTION,775256195,2022-08-16 00:00:00,0.0605912712,6,5,4,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-17 00:00:00,0.0818091973,3,3,2,7,,,,,6,
57533,PRODUCTION,775256195,2022-08-18 00:00:00,0.1286862944,7,3,3,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-19 00:00:00,0.0595053624,6,6,4,6,,,,,6,
57533,PRODUCTION,775256195,2022-08-20 00:00:00,0.0984150612,2,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-08-21 00:00:00,0.0798081968,6,2,1,1,,,,,1,
57533,PRODUCTION,775256195,2022-08-22 00:00:00,0.1098232043,9,4,4,,,,,,,
57533,PRODUCTION,775256195,2022-08-23 00:00:00,0.0893983577,6,5,4,9,,,,,8,
57533,PRODUCTION,775256195,2022-08-24 00:00:00,0.1454019693,7,5,4,5,,,,,5,
57533,PRODUCTION,775256195,2022-08-25 00:00:00,0.0798570017,4,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-08-26 00:00:00,0.1000744275,7,5,4,2,,,,,2,
57533,PRODUCTION,775256195,2022-08-27 00:00:00,0.0563086421,3,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-08-28 00:00:00,0.0572969412,4,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-08-29 00:00:00,0.096487268,6,4,4,7,,,,,5,
57533,PRODUCTION,775256195,2022-08-30 00:00:00,0.1051013312,10,4,4,4,,,,,4,
57533,PRODUCTION,775256195,2022-08-31 00:00:00,0.0640076136,4,4,3,4,,,,,4,2
57533,PRODUCTION,775256195,2022-09-02 00:00:00,,,1,1,,,,,,,
57533,PRODUCTION,775256195,2022-09-06 00:00:00,,,,,2,,,,,1,
57533,PRODUCTION,775256195,2022-09-12 00:00:00,,,1,,,,,,,,
57533,PRODUCTION,475994414,2022-08-01 00:00:00,0.0117497773,1,1,,,,,,,,
57533,PRODUCTION,475994414,2022-08-02 00:00:00,0.0122744299,2,2,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-04 00:00:00,0.006466648,1,,,,,,,,,
57533,PRODUCTION,475994414,2022-08-05 00:00:00,0.006576459,2,1,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-06 00:00:00,0.0056003612,1,1,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-07 00:00:00,0.0056735685,2,2,2,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-08 00:00:00,0.0100904111,,,,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-09 00:00:00,0.034919899,4,2,2,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-10 00:00:00,0.0190827121,1,1,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-11 00:00:00,0.0075769592,1,,,,,,,,,
57533,PRODUCTION,475994414,2022-08-15 00:00:00,0.0315889652,2,3,3,3,,,,,3,
57533,PRODUCTION,475994414,2022-08-16 00:00:00,0.0134457473,1,,,,,,,,,
57533,PRODUCTION,475994414,2022-08-17 00:00:00,0.009102112,2,,,,,,,,,
57533,PRODUCTION,475994414,2022-08-18 00:00:00,0.030478654,,,,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-19 00:00:00,0.0039897998,1,1,,,,,,,,
57533,PRODUCTION,475994414,2022-08-20 00:00:00,0.0071865201,1,,,,,,,,,
57533,PRODUCTION,475994414,2022-08-22 00:00:00,0.0156297661,2,,,,,,,,,
57533,PRODUCTION,475994414,2022-08-23 00:00:00,0.011347137,2,3,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-24 00:00:00,0.0267816835,4,3,3,3,,,,,3,
57533,PRODUCTION,475994414,2022-08-25 00:00:00,0.0063324345,1,1,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-26 00:00:00,0.0032089215,2,1,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-27 00:00:00,0.0222062251,2,3,2,2,,,,,2,
57533,PRODUCTION,475994414,2022-08-28 00:00:00,0.0055759587,3,2,2,2,,,,,2,
57533,PRODUCTION,475994414,2022-08-29 00:00:00,0.0560524165,3,2,1,1,,,,,1,
57533,PRODUCTION,475994414,2022-08-30 00:00:00,0.0039043912,3,2,1,1,,,,,1,
57533,PRODUCTION,693568805,2022-08-26 00:00:00,0.2868385412,23,15,14,,,,,,,
57533,PRODUCTION,693568805,2022-08-27 00:00:00,0.008662868,19,14,12,,,,,,,
57533,PRODUCTION,693568805,2022-08-28 00:00:00,0.000439244,24,23,23,,,,,,,
57533,PRODUCTION,693568805,2022-08-29 00:00:00,,1,1,1,,,,,,,
57533,PRODUCTION,693568805,2022-08-30 00:00:00,,2,1,1,25,,,,,18,
57533,PRODUCTION,693568805,2022-09-06 00:00:00,,,,,,11,,,,,
57533,PRODUCTION,693568805,2022-09-08 00:00:00,,,,,,13,,,,,
57533,PRODUCTION,693568805,2022-09-09 00:00:00,,,,,,2,,,,,
57533,PRODUCTION,5705946819,2022-08-01 00:00:00,0.0098463866,2,2,2,2,,,,,,
57533,PRODUCTION,5705946819,2022-08-02 00:00:00,0.0347734843,2,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-03 00:00:00,0.0234385485,1,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-05 00:00:00,0.014580461,1,,,,,,,,,
57533,PRODUCTION,5705946819,2022-08-06 00:00:00,0.0073817397,1,,,,,,,,,
57533,PRODUCTION,5705946819,2022-08-07 00:00:00,0.0050025013,1,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-08 00:00:00,0.013543357,2,,,,,,,,,
57533,PRODUCTION,5705946819,2022-08-09 00:00:00,0.0088336851,3,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-10 00:00:00,0.010249027,1,1,1,4,,,,,,
57533,PRODUCTION,5705946819,2022-08-11 00:00:00,0.0151905221,5,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-12 00:00:00,0.0088092827,2,2,1,2,,,,,,
57533,PRODUCTION,5705946819,2022-08-13 00:00:00,0.0037579765,3,2,2,,,,,,,
57533,PRODUCTION,5705946819,2022-08-14 00:00:00,0.0081748191,2,,,,,,,,,
57533,PRODUCTION,5705946819,2022-08-15 00:00:00,0.03113752,4,2,2,,,,,,,
57533,PRODUCTION,5705946819,2022-08-16 00:00:00,0.007345136,4,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-17 00:00:00,0.0074793494,2,,,,,,,,,
57533,PRODUCTION,5705946819,2022-08-18 00:00:00,0.0227674813,4,3,3,9,,,,,1,
57533,PRODUCTION,5705946819,2022-08-19 00:00:00,0.004551056,2,1,,,,,,,,
57533,PRODUCTION,5705946819,2022-08-20 00:00:00,0.0044534462,2,2,2,,,,,,,
57533,PRODUCTION,5705946819,2022-08-22 00:00:00,0.0194365475,1,1,1,3,,,,,1,
57533,PRODUCTION,5705946819,2022-08-23 00:00:00,0.0049658976,3,2,2,,,,,,,
57533,PRODUCTION,5705946819,2022-08-24 00:00:00,0.0387266804,4,2,2,,,,,,,
57533,PRODUCTION,5705946819,2022-08-25 00:00:00,0.0207054747,4,4,3,,,,,,,
57533,PRODUCTION,5705946819,2022-08-26 00:00:00,0.0085286546,2,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-28 00:00:00,0.0117985822,2,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-29 00:00:00,0.0471821276,4,4,4,11,,,,,,
57533,PRODUCTION,5705946819,2022-08-30 00:00:00,0.0078819898,1,1,1,,,,,,,
57533,PRODUCTION,5705946819,2022-08-31 00:00:00,0.0190583096,2,,,,,,,,,
57533,PRODUCTION,5705946819,2022-09-09 00:00:00,,,,,,3,,,,,
57533,PRODUCTION,5705946819,2022-09-23 00:00:00,,,,,,,,,,,1
57533,PRODUCTION,1786864819,2022-08-01 00:00:00,0.022364841,1,1,,,,,,,,
57533,PRODUCTION,1786864819,2022-08-02 00:00:00,0.0098585878,3,2,2,,,,,,,
57533,PRODUCTION,1786864819,2022-08-03 00:00:00,0.0336021669,1,,,2,,,,,,
57533,PRODUCTION,1786864819,2022-08-04 00:00:00,0.0279774033,4,3,3,,,,,,,
57533,PRODUCTION,1786864819,2022-08-05 00:00:00,0.0182652302,1,,,3,,,,,1,
57533,PRODUCTION,1786864819,2022-08-06 00:00:00,0.0300394099,3,1,1,,,,,,,
57533,PRODUCTION,1786864819,2022-08-07 00:00:00,0.0146536683,2,1,1,,,,,,,
57533,PRODUCTION,1786864819,2022-08-08 00:00:00,0.0277089764,3,3,3,5,,,,,4,
57533,PRODUCTION,1786864819,2022-08-09 00:00:00,0.0314059469,10,5,4,,,,,,,
57533,PRODUCTION,1786864819,2022-08-10 00:00:00,0.0286850742,5,2,1,5,,,,,2,
57533,PRODUCTION,1786864819,2022-08-11 00:00:00,0.0357373809,4,1,,,,,,,,
57533,PRODUCTION,1786864819,2022-08-12 00:00:00,0.0233165363,2,2,2,,,,,,,
57533,PRODUCTION,1786864819,2022-08-13 00:00:00,0.0097975817,2,2,2,,,,,,,
57533,PRODUCTION,1786864819,2022-08-14 00:00:00,0.0245366586,5,5,4,,,,,,,
57533,PRODUCTION,1786864819,2022-08-15 00:00:00,0.008223624,3,2,2,9,,,,,3,
57533,PRODUCTION,1786864819,2022-08-16 00:00:00,0.0162398272,2,1,1,2,,,,,,
57533,PRODUCTION,1786864819,2022-08-17 00:00:00,0.0286362694,3,1,1,1,,,,,,
57533,PRODUCTION,1786864819,2022-08-18 00:00:00,0.0341756244,9,6,6,,,,,,,
57533,PRODUCTION,1786864819,2022-08-19 00:00:00,0.0229504996,7,4,4,10,,,,,8,
57533,PRODUCTION,1786864819,2022-08-20 00:00:00,0.0162642297,4,4,4,,,,,,,
57533,PRODUCTION,1786864819,2022-08-21 00:00:00,0.0237191767,5,4,4,,,,,,,
57533,PRODUCTION,1786864819,2022-08-22 00:00:00,0.0463280421,2,2,2,10,,,,,1,
57533,PRODUCTION,1786864819,2022-08-23 00:00:00,0.0329433009,6,3,1,,,,,,,
57533,PRODUCTION,1786864819,2022-08-24 00:00:00,0.0483778475,4,4,3,,,,,,,
57533,PRODUCTION,1786864819,2022-08-25 00:00:00,0.0254761527,3,2,,,,,,,,
57533,PRODUCTION,1786864819,2022-08-26 00:00:00,0.0398613941,6,2,1,,,,,,,
57533,PRODUCTION,1786864819,2022-08-27 00:00:00,0.0207298771,4,2,2,,,,,,,
57533,PRODUCTION,1786864819,2022-08-28 00:00:00,0.031576764,1,1,,,,,,,,
57533,PRODUCTION,1786864819,2022-08-29 00:00:00,0.0333703437,5,1,1,7,,,,,1,
57533,PRODUCTION,1786864819,2022-08-30 00:00:00,0.0381166193,4,3,2,,,,,,,
57533,PRODUCTION,1786864819,2022-08-31 00:00:00,0.0327114777,4,3,1,,,,,,,
57533,PRODUCTION,1786864819,2022-09-01 00:00:00,,,1,1,,,,,,,
57533,PRODUCTION,1786864819,2022-09-08 00:00:00,,,,,2,,,,,,
57533,PRODUCTION,1786864819,2022-09-09 00:00:00,,,1,1,,1,,,,,
57533,PRODUCTION,1786864819,2022-09-10 00:00:00,,,,,,1,,,,,
57533,PRODUCTION,1786864819,2022-09-12 00:00:00,,,,,1,1,,,,,
57533,PRODUCTION,2230273812,2022-08-01 00:00:00,0.0060884101,5,5,5,1,,,,,,
57533,PRODUCTION,2230273812,2022-08-02 00:00:00,0.0033187325,1,1,1,,,,,,,
57533,PRODUCTION,2230273812,2022-08-03 00:00:00,0.005539355,2,2,2,,,,,,,
57533,PRODUCTION,2230273812,2022-08-05 00:00:00,0.0147634793,1,1,1,,,,,,,
57533,PRODUCTION,2230273812,2022-08-08 00:00:00,0.0039043912,4,4,4,9,,,,,7,
57533,PRODUCTION,2230273812,2022-08-09 00:00:00,0.0058931905,2,1,1,3,,,,,3,
57533,PRODUCTION,2230273812,2022-08-10 00:00:00,0.0033065313,1,1,1,2,,,,,,
57533,PRODUCTION,2230273812,2022-08-11 00:00:00,0.0076135629,2,1,1,,,,,,,
57533,PRODUCTION,2230273812,2022-08-13 00:00:00,0.0055881599,3,2,2,,,,,,,
57533,PRODUCTION,2230273812,2022-08-14 00:00:00,0.0048316841,,1,1,,,,,,,
57533,PRODUCTION,2230273812,2022-08-15 00:00:00,0.0038189827,4,4,3,,,,,,,
57533,PRODUCTION,2230273812,2022-08-16 00:00:00,0.0070767091,1,1,,,,,,,,
57533,PRODUCTION,2230273812,2022-08-22 00:00:00,0,,,,,1,,,,,
57533,PRODUCTION,2230273812,2022-08-24 00:00:00,,,,,,2,,,,,
57533,PRODUCTION,2230273812,2022-08-25 00:00:00,,,,,,1,,,,,
57533,PRODUCTION,2230273812,2022-08-26 00:00:00,,,,,,3,,,,,
74234,TRUCKING,2480238514,2022-08-02 00:00:00,0.0021718176,1,,,,,,,,,
74234,TRUCKING,2480238514,2022-08-03 00:00:00,0.0014519455,1,,,,,,,,,
74234,TRUCKING,2480238514,2022-08-05 00:00:00,0.0003416342,1,,,,,,,,,
74234,TRUCKING,2480238514,2022-08-07 00:00:00,0,2,2,2,,,,,,,
74234,TRUCKING,2480238514,2022-08-08 00:00:00,,,,,2,,,,,2,
74234,TRUCKING,2480238514,2022-08-16 00:00:00,0,1,1,,,,,,,,
74234,TRUCKING,2480238514,2022-08-17 00:00:00,0.0009638966,1,1,,,,,,,,
74234,TRUCKING,2480238514,2022-08-18 00:00:00,0.0010493051,1,1,,,,,,,,
74234,TRUCKING,2480238514,2022-08-20 00:00:00,,1,1,1,,,,,,,
74234,TRUCKING,2480238514,2022-08-21 00:00:00,0.0020864091,1,1,1,,,,,,,
74234,TRUCKING,2480238514,2022-08-22 00:00:00,,2,1,1,2,,,,,1,
74234,TRUCKING,2480238514,2022-08-23 00:00:00,,,,,,,,,1,,
74234,SKILLED_TRADE,5198493827,2022-08-01 00:00:00,0.0000122012,1,1,,,,,,,,
74234,SKILLED_TRADE,5198493827,2022-08-09 00:00:00,0,1,1,,,,,,,,
74234,SKILLED_TRADE,5198493827,2022-08-11 00:00:00,0,1,,,,,,,,,
74234,SKILLED_TRADE,5198493827,2022-08-15 00:00:00,0.000549055,1,,,,,,,,,
74234,SKILLED_TRADE,1002767363,2022-08-08 00:00:00,0,1,,,,,,,,,
74234,SKILLED_TRADE,1002767363,2022-08-09 00:00:00,0,1,1,,,,,,,,
74234,SKILLED_TRADE,1002767363,2022-08-11 00:00:00,0,1,,,,,,,,,
74234,SKILLED_TRADE,1002767363,2022-08-13 00:00:00,0,1,1,,,,,,,,
74234,TRUCKING,107869691,2022-08-01 00:00:00,0.0026720677,2,2,1,,,,,,,
74234,TRUCKING,107869691,2022-08-02 00:00:00,0,,,,1,,,,,,
74234,TRUCKING,107869691,2022-08-12 00:00:00,0,1,1,1,1,,,,,1,
74234,TRUCKING,381558030,2022-08-05 00:00:00,0,1,,,,,,,,,
74234,TRUCKING,381558030,2022-08-12 00:00:00,0.0061006113,1,,,,,,,,,
74234,TRUCKING,381558030,2022-08-13 00:00:00,0,,1,1,,,,,,,
74234,TRUCKING,381558030,2022-08-15 00:00:00,0,,,,1,,,,,1,
74234,TRUCKING,381558030,2022-08-21 00:00:00,0.0000854086,1,1,1,,,,,,,
74234,TRUCKING,381558030,2022-08-22 00:00:00,0.0037457753,2,2,2,1,,,,,1,
74234,TRUCKING,381558030,2022-08-23 00:00:00,0.0000488049,,,,,,,,2,,
74234,SKILLED_TRADE,457595416,2022-08-01 00:00:00,0.0011347137,1,1,1,,,,,,,
74234,SKILLED_TRADE,457595416,2022-08-02 00:00:00,0,1,,,1,,,,,1,
74234,SKILLED_TRADE,457595416,2022-08-11 00:00:00,0.000549055,1,1,1,1,,,,,,
74234,SKILLED_TRADE,457595416,2022-08-15 00:00:00,0.001647165,1,1,1,,,,,,,
74234,SKILLED_TRADE,457595416,2022-08-16 00:00:00,0,1,1,,1,,,,,,
74234,SKILLED_TRADE,457595416,2022-08-18 00:00:00,0.0000366037,1,1,,,,,,,,
13213,WAREHOUSE,859233901,2022-08-01 00:00:00,0.056028014,1,,,,,,,,,
13213,WAREHOUSE,859233901,2022-08-02 00:00:00,0.0023792384,1,1,,,,,,,,
13213,WAREHOUSE,859233901,2022-08-03 00:00:00,0.0014031406,1,,,,,,,,,
13213,WAREHOUSE,859233901,2022-08-04 00:00:00,0.0002928293,4,3,1,1,,,,,1,
13213,WAREHOUSE,859233901,2022-08-05 00:00:00,0.008113813,2,1,1,1,,,,,1,
13213,WAREHOUSE,859233901,2022-08-06 00:00:00,0.0040874096,1,,,,,,,,,
13213,WAREHOUSE,859233901,2022-08-08 00:00:00,0.0041484157,1,1,1,1,,,,,1,
13213,WAREHOUSE,859233901,2022-08-09 00:00:00,0.0073817397,1,,,,,,,,,
13213,WAREHOUSE,859233901,2022-08-10 00:00:00,0.0038433851,1,1,,,,,,,,
